Cód. IBGE;Ano;Nascidos vivos
3506201;2000;33
3506300;2000;168
3506359;2000;715
3506409;2000;89
3506508;2000;1.394
3506607;2000;495
3506706;2000;252
3506805;2000;144
3506904;2000;121
3507001;2000;626
3507100;2000;253
3507159;2000;62
3507209;2000;13
3507308;2000;59
3507407;2000;203
3507456;2000;35
3507506;2000;1.784
3507605;2000;2.295
3507704;2000;52
3507753;2000;41
3507803;2000;303
3507902;2000;314
3508009;2000;414
3508108;2000;208
3508207;2000;44
3508306;2000;85
3508405;2000;739
3508504;2000;1.447
3508603;2000;520
3508702;2000;359
3508801;2000;290
3508900;2000;56
3509007;2000;1.381
3509106;2000;66
3509205;2000;1.124
3509254;2000;747
3509304;2000;121
3509403;2000;416
3509452;2000;98
3509502;2000;16.178
3509601;2000;1.265
3509700;2000;1.010
3509809;2000;61
3509908;2000;257
3509957;2000;44
3510005;2000;484
3510104;2000;27
3510153;2000;103
3510203;2000;1.168
3510302;2000;281
3510401;2000;769
3510500;2000;1.585
3510609;2000;6.976
3510708;2000;183
3510807;2000;374
3510906;2000;54
3511003;2000;267
3511102;2000;1.430
3511201;2000;99
3511300;2000;79
3511409;2000;269
3511508;2000;523
3511607;2000;185
3511706;2000;235
3511904;2000;83
3512001;2000;271
3512100;2000;103
3512209;2000;517
3512308;2000;235
3512407;2000;284
3512506;2000;68
3512605;2000;88
3512704;2000;50
3512803;2000;814
3512902;2000;64
3513009;2000;3.722
3513108;2000;484
3513207;2000;110
3513306;2000;33
3513405;2000;1.337
3513504;2000;2.485
3513603;2000;398
3513702;2000;431
3513801;2000;8.396
3513850;2000;18
3513900;2000;192
3514007;2000;117
3514106;2000;379
3514205;2000;28
3514304;2000;129
3514403;2000;516
3514502;2000;178
3514601;2000;108
3514700;2000;135
3514809;2000;370
3514908;2000;226
3514924;2000;38
3514957;2000;31
3515004;2000;4.841
3515103;2000;1.177
3515129;2000;42
3515152;2000;176
3515186;2000;686
3515194;2000;66
3515202;2000;97
3515301;2000;45
3515350;2000;155
3515400;2000;249
3515509;2000;871
3515608;2000;57
3515657;2000;22
3515707;2000;3.269
3515806;2000;19
3515905;2000;32
3516002;2000;143
3516101;2000;45
3516200;2000;5.503
3516309;2000;2.937
3516408;2000;2.243
3516507;2000;39
3516606;2000;115
3516705;2000;778
3516804;2000;60
3516853;2000;61
3516903;2000;148
3517000;2000;165
3517109;2000;68
3517208;2000;169
3517307;2000;114
3517406;2000;556
3517505;2000;168
3517604;2000;469
3517703;2000;381
3517802;2000;118
3517901;2000;139
3518008;2000;23
3518107;2000;129
3518206;2000;418
3518305;2000;468
3518404;2000;1.864
3518503;2000;179
3518602;2000;590
3518701;2000;5.668
3518800;2000;23.879
3518859;2000;125
3518909;2000;69
3519006;2000;138
3519055;2000;175
3519071;2000;2.951
3519105;2000;135
3519204;2000;73
3519253;2000;64
3519303;2000;524
3519402;2000;126
3519501;2000;83
3519600;2000;687
3519709;2000;1.409
3519808;2000;122
3519907;2000;129
3520004;2000;357
3520103;2000;372
3520202;2000;170
3520301;2000;639
3520400;2000;465
3520426;2000;90
3520442;2000;337
3520509;2000;2.783
3520608;2000;68
3520707;2000;61
3520806;2000;39
3520905;2000;241
3521002;2000;318
3521101;2000;84
3521150;2000;42
3521200;2000;90
3521309;2000;210
3521408;2000;233
3521507;2000;92
3521606;2000;74
3521705;2000;355
3521804;2000;387
3521903;2000;187
3522000;2000;29
3522109;2000;1.414
3522158;2000;77
3522208;2000;3.948
3522307;2000;2.759
3522406;2000;2.075
3522505;2000;3.758
3522604;2000;906
3522653;2000;104
3522703;2000;531
3522802;2000;265
3522901;2000;154
3523008;2000;63
3523107;2000;6.485
3523206;2000;972
3523305;2000;196
3523404;2000;1.388
3523503;2000;332
3523602;2000;188
3523701;2000;113
3523800;2000;103
3523909;2000;2.669
3524006;2000;471
3524105;2000;553
3524204;2000;101
3524303;2000;1.065
3524402;2000;3.537
3524501;2000;58
3524600;2000;305
3524709;2000;581
3524808;2000;618
3524907;2000;66
3525003;2000;2.218
3525102;2000;530
3525201;2000;295
3525300;2000;1.801
3525409;2000;62
3525508;2000;173
3525607;2000;66
3525706;2000;500
3525805;2000;80
3525854;2000;17
3525904;2000;5.389
3526001;2000;201
3526100;2000;510
3526209;2000;661
3526308;2000;71
3526407;2000;367
3526506;2000;65
3526605;2000;133
3526704;2000;1.471
3526803;2000;1.068
3526902;2000;4.095
3527009;2000;71
3527108;2000;1.085
3527207;2000;1.396
3527256;2000;22
3527306;2000;425
3527405;2000;289
3527504;2000;34
3527603;2000;158
3527702;2000;66
3527801;2000;78
3527900;2000;45
3528007;2000;304
3528106;2000;76
3528205;2000;54
3528304;2000;44
3528403;2000;849
3528502;2000;1.302
3528601;2000;125
3528700;2000;61
3528809;2000;190
3528858;2000;27
3528908;2000;40
3529005;2000;3.278
3529104;2000;39
3529203;2000;328
3529302;2000;1.202
3529401;2000;7.942
3529500;2000;31
3529609;2000;54
3529658;2000;37
3529708;2000;363
3529807;2000;226
3529906;2000;533
3530003;2000;31
3530102;2000;377
3530201;2000;211
3530300;2000;661
3530409;2000;45
3530508;2000;1.122
3530607;2000;6.764
3530706;2000;2.103
3530805;2000;1.212
3530904;2000;45
3531001;2000;26
3531100;2000;772
3531209;2000;81
3531308;2000;614
3531407;2000;207
3531506;2000;350
3531605;2000;55
3531704;2000;51
3531803;2000;803
3531902;2000;448
3532009;2000;190
3532058;2000;55
3532108;2000;34
3532157;2000;44
3532207;2000;47
3532306;2000;96
3532405;2000;283
3532504;2000;99
3532603;2000;126
3532702;2000;39
3532801;2000;58
3532827;2000;192
3532843;2000;33
3532868;2000;18
3532900;2000;118
3533007;2000;274
3533106;2000;31
3533205;2000;17
3533254;2000;38
3533304;2000;44
3533403;2000;767
3533502;2000;544
3533601;2000;73
3533700;2000;81
3533809;2000;42
3533908;2000;662
3534005;2000;62
3534104;2000;71
3534203;2000;72
3534302;2000;594
3534401;2000;13.861
3534500;2000;25
3534609;2000;403
3534708;2000;1.684
3534757;2000;90
3534807;2000;120
3534906;2000;159
3535002;2000;103
3535101;2000;148
3535200;2000;154
3535309;2000;311
3535408;2000;248
3535507;2000;717
3535606;2000;281
3535705;2000;84
3535804;2000;340
3535903;2000;54
3536000;2000;145
3536109;2000;88
3536208;2000;344
3536257;2000;19
3536307;2000;194
3536406;2000;110
3536505;2000;1.019
3536570;2000;18
3536604;2000;155
3536703;2000;658
3536802;2000;90
3536901;2000;25
3537008;2000;253
3537107;2000;572
3537156;2000;54
3537206;2000;182
3537305;2000;831
3537404;2000;365
3537503;2000;79
3537602;2000;1.241
3537701;2000;69
3537800;2000;995
3537909;2000;507
3538006;2000;2.589
3538105;2000;160
3538204;2000;176
3538303;2000;33
3538501;2000;215
3538600;2000;464
3538709;2000;5.427
3538808;2000;498
3538907;2000;297
3539004;2000;144
3539103;2000;283
3539202;2000;393
3539301;2000;1.010
3539400;2000;181
3539509;2000;700
3539608;2000;59
3539707;2000;52
3539806;2000;1.970
3539905;2000;59
3540002;2000;306
3540101;2000;38
3540200;2000;673
3540259;2000;53
3540309;2000;37
3540408;2000;63
3540507;2000;116
3540606;2000;809
3540705;2000;746
3540754;2000;209
3540804;2000;137
3540853;2000;17
3540903;2000;222
3541000;2000;3.871
3541059;2000;64
3541109;2000;55
3541208;2000;180
3541307;2000;719
3541406;2000;3.027
3541505;2000;554
3541604;2000;541
3541653;2000;37
3541703;2000;168
3541802;2000;50
3541901;2000;195
3542008;2000;79
3542107;2000;139
3542206;2000;484
3542305;2000;64
3542404;2000;272
3542503;2000;64
3542602;2000;1.135
3542701;2000;91
3542800;2000;79
3542909;2000;217
3543006;2000;583
3543105;2000;74
3543204;2000;63
3543238;2000;27
3543253;2000;140
3543303;2000;1.854
3543402;2000;8.188
3543501;2000;119
3543600;2000;40
3543709;2000;197
3543808;2000;127
3543907;2000;2.545
3544004;2000;405
3544103;2000;730
3544202;2000;116
3544251;2000;476
3544301;2000;142
3544400;2000;25
3544509;2000;28
3544608;2000;52
3544707;2000;30
3544806;2000;60
3544905;2000;119
3545001;2000;340
3545100;2000;76
3545159;2000;51
3545209;2000;1.531
3545308;2000;738
3545407;2000;137
3545506;2000;63
3545605;2000;216
3545704;2000;67
3545803;2000;2.472
3546009;2000;200
3546108;2000;29
3546207;2000;42
3546256;2000;25
3546306;2000;473
3546405;2000;670
3546504;2000;77
3546603;2000;377
3546702;2000;284
3546801;2000;1.066
3546900;2000;141
3547007;2000;81
3547106;2000;38
3547205;2000;15
3547304;2000;1.441
3547403;2000;33
3547502;2000;333
3547601;2000;337
3547650;2000;10
3547700;2000;355
3547809;2000;11.046
3547908;2000;68
3548005;2000;333
3548054;2000;86
3548104;2000;87
3548203;2000;116
3548302;2000;31
3548401;2000;55
3548500;2000;6.207
3548609;2000;147
3548708;2000;12.945
3548807;2000;1.754
3548906;2000;2.890
3549003;2000;39
3549102;2000;1.128
3549201;2000;43
3549250;2000;19
3549300;2000;18
3549409;2000;709
3549508;2000;135
3549607;2000;50
3549706;2000;859
3549805;2000;5.157
3549904;2000;10.163
3549953;2000;250
3550001;2000;182
3550100;2000;720
3550209;2000;611
3550308;2000;207.462
3550407;2000;463
3550506;2000;129
3550605;2000;1.377
3550704;2000;1.293
3550803;2000;204
3550902;2000;204
3551009;2000;5.706
3551108;2000;128
3551207;2000;67
3551306;2000;25
3551405;2000;154
3551504;2000;699
3551603;2000;385
3551702;2000;1.656
3551801;2000;277
3551900;2000;262
3552007;2000;98
3552106;2000;481
3552205;2000;8.948
3552304;2000;107
3552403;2000;3.524
3552502;2000;5.180
3552551;2000;48
3552601;2000;138
3552700;2000;237
3552809;2000;5.043
3552908;2000;104
3553005;2000;164
3553104;2000;77
3553203;2000;70
3553302;2000;405
3553401;2000;319
3553500;2000;217
3553609;2000;213
3553658;2000;43
3553708;2000;819
3553807;2000;382
3553856;2000;116
3553906;2000;112
3553955;2000;211
3554003;2000;1.696
3554102;2000;4.300
3554201;2000;98
3554300;2000;432
3554409;2000;112
3554508;2000;545
3554607;2000;36
3554656;2000;32
3554706;2000;142
3554755;2000;24
3554805;2000;564
3554904;2000;58
3554953;2000;59
3555000;2000;941
3555109;2000;144
3555208;2000;15
3555307;2000;13
3555356;2000;113
3555406;2000;1.558
3555505;2000;60
3555604;2000;103
3555703;2000;19
3555802;2000;95
3555901;2000;18
3556008;2000;151
3556107;2000;107
3556206;2000;1.263
3556305;2000;300
3556354;2000;85
3556404;2000;661
3556453;2000;768
3556503;2000;1.921
3556602;2000;194
3556701;2000;813
3556800;2000;256
3556909;2000;59
3556958;2000;26
3557006;2000;1.936
3557105;2000;1.001
3557154;2000;21
3557204;2000;199
3557303;2000;129
3500000;2021;101
3500105;2021;356
3500204;2021;48
3500303;2021;374
3500402;2021;60
3500501;2021;198
3500550;2021;70
3500600;2021;30
3500709;2021;490
3500758;2021;66
3500808;2021;50
3500907;2021;34
3501004;2021;176
3501103;2021;32
3501152;2021;221
3501202;2021;29
3501301;2021;306
3501400;2021;36
3501509;2021;35
3501608;2021;2.393
3501707;2021;419
3501806;2021;56
3501905;2021;767
3502002;2021;38
3502101;2021;643
3502200;2021;337
3502309;2021;72
3502408;2021;39
3502507;2021;357
3502606;2021;37
3502705;2021;284
3502754;2021;325
3502804;2021;2.105
3502903;2021;381
3503000;2021;53
3503109;2021;88
3503158;2021;21
3503208;2021;2.561
3503307;2021;1.396
3503356;2021;22
3503406;2021;83
3503505;2021;60
3503604;2021;117
3503703;2021;88
3503802;2021;643
3503901;2021;1.326
3503950;2021;20
3504008;2021;1.018
3504107;2021;2.011
3504206;2021;130
3504305;2021;63
3504404;2021;129
3504503;2021;1.112
3504602;2021;345
3504701;2021;16
3504800;2021;79
3504909;2021;73
3505005;2021;47
3505104;2021;76
3505203;2021;370
3505302;2021;329
3505351;2021;77
3505401;2021;78
3505500;2021;1.399
3505609;2021;383
3505708;2021;5.166
3505807;2021;264
3505906;2021;667
3506003;2021;4.231
3506102;2021;781
3506201;2021;24
3506300;2021;105
3506359;2021;987
3506409;2021;52
3506508;2021;1.255
3506607;2021;366
3506706;2021;170
3506805;2021;120
3506904;2021;107
3507001;2021;747
3507100;2021;287
3507159;2021;65
3507209;2021;8
3507308;2021;72
3507407;2021;122
3507456;2021;36
3507506;2021;1.610
3507605;2021;2.059
3507704;2021;75
3507753;2021;29
3507803;2021;299
3507902;2021;289
3508009;2021;288
3508108;2021;154
3508207;2021;41
3508306;2021;40
3508405;2021;728
3508504;2021;1.100
3508603;2021;355
3508702;2021;181
3508801;2021;194
3508900;2021;46
3509007;2021;1.177
3509106;2021;35
3509205;2021;1.349
3509254;2021;423
3509304;2021;89
3509403;2021;289
3509452;2021;63
3509502;2021;12.823
3509601;2021;891
3509700;2021;620
3509809;2021;60
3509908;2021;156
3509957;2021;82
3510005;2021;333
3510104;2021;20
3510153;2021;89
3510203;2021;612
3510302;2021;284
3510401;2021;599
3510500;2021;1.590
3510609;2021;5.501
3510708;2021;86
3510807;2021;255
3510906;2021;13
3511003;2021;210
3511102;2021;1.167
3511201;2021;73
3511300;2021;142
3511409;2021;248
3511508;2021;453
3511607;2021;236
3511706;2021;188
3511904;2021;86
3512001;2021;235
3512100;2021;92
3512209;2021;405
3512308;2021;191
3512407;2021;271
3512506;2021;40
3512605;2021;44
3512704;2021;40
3512803;2021;662
3512902;2021;41
3513009;2021;3.801
3513108;2021;362
3513207;2021;121
3513306;2021;22
3513405;2021;864
3513504;2021;1.382
3513603;2021;230
3513702;2021;328
3513801;2021;4.460
3513850;2021;14
3513900;2021;106
3514007;2021;96
3514106;2021;277
3514205;2021;30
3514304;2021;81
3514403;2021;418
3514502;2021;140
3514601;2021;112
3514700;2021;65
3514809;2021;203
3514908;2021;201
3514924;2021;29
3514957;2021;24
3515004;2021;3.488
3515103;2021;812
3515129;2021;19
3515152;2021;284
3515186;2021;385
3515194;2021;65
3515202;2021;97
3515301;2021;17
3515350;2021;75
3515400;2021;210
3515509;2021;744
3515608;2021;59
3515657;2021;20
3515707;2021;2.389
3515806;2021;12
3515905;2021;16
3516002;2021;93
3516101;2021;23
3516200;2021;4.193
3516309;2021;2.654
3516408;2021;2.032
3516507;2021;22
3516606;2021;54
3516705;2021;485
3516804;2021;31
3516853;2021;68
3516903;2021;95
3517000;2021;84
3517109;2021;52
3517208;2021;118
3517307;2021;20
3517406;2021;429
3517505;2021;253
3517604;2021;207
3517703;2021;188
3517802;2021;68
3517901;2021;104
3518008;2021;17
3518107;2021;75
3518206;2021;313
3518305;2021;405
3518404;2021;1.362
3518503;2021;127
3518602;2021;355
3518701;2021;3.789
3518800;2021;18.135
3518859;2021;79
3518909;2021;52
3519006;2021;113
3519055;2021;207
3519071;2021;2.727
3519105;2021;125
3519204;2021;53
3519253;2021;64
3519303;2021;460
3519402;2021;126
3519501;2021;73
3519600;2021;711
3519709;2021;1.011
3519808;2021;74
3519907;2021;90
3520004;2021;243
3520103;2021;283
3520202;2021;144
3520301;2021;297
3520400;2021;450
3520426;2021;114
3520442;2021;243
3520509;2021;3.073
3520608;2021;55
3520707;2021;35
3520806;2021;34
3520905;2021;153
3521002;2021;349
3521101;2021;86
3521150;2021;65
3521200;2021;62
3521309;2021;184
3521408;2021;239
3521507;2021;66
3521606;2021;59
3521705;2021;227
3521804;2021;285
3521903;2021;194
3522000;2021;47
3522109;2021;1.264
3522158;2021;46
3522208;2021;2.246
3522307;2021;1.883
3522406;2021;1.278
3522505;2021;3.339
3522604;2021;705
3522653;2021;61
3522703;2021;413
3522802;2021;149
3522901;2021;89
3523008;2021;33
3523107;2021;5.016
3523206;2021;555
3523305;2021;155
3523404;2021;1.325
3523503;2021;246
3523602;2021;165
3523701;2021;88
3523800;2021;81
3523909;2021;2.125
3524006;2021;841
3524105;2021;387
3524204;2021;56
3524303;2021;723
3524402;2021;2.565
3524501;2021;84
3524600;2021;225
3524709;2021;712
3524808;2021;465
3524907;2021;69
3525003;2021;1.491
3525102;2021;528
3525201;2021;463
3525300;2021;1.372
3525409;2021;61
3525508;2021;125
3525607;2021;49
3525706;2021;447
3525805;2021;61
3525854;2021;40
3525904;2021;5.479
3526001;2021;195
3526100;2021;220
3526209;2021;349
3526308;2021;54
3526407;2021;328
3526506;2021;31
3526605;2021;95
3526704;2021;1.024
3526803;2021;827
3526902;2021;3.173
3527009;2021;87
3527108;2021;805
3527207;2021;1.080
3527256;2021;10
3527306;2021;735
3527405;2021;180
3527504;2021;27
3527603;2021;168
3527702;2021;70
3527801;2021;45
3527900;2021;36
3528007;2021;209
3528106;2021;65
3528205;2021;36
3528304;2021;19
3528403;2021;629
3528502;2021;1.038
3528601;2021;109
3528700;2021;34
3528809;2021;147
3528858;2021;32
3528908;2021;37
3529005;2021;2.768
3529104;2021;14
3529203;2021;276
3529302;2021;784
3529401;2021;4.594
3529500;2021;34
3529609;2021;37
3529658;2021;22
3529708;2021;214
3529807;2021;118
3529906;2021;281
3530003;2021;31
3530102;2021;247
3530201;2021;167
3530300;2021;694
3530409;2021;62
3530508;2021;683
3530607;2021;5.622
3530706;2021;1.676
3530805;2021;929
3530904;2021;61
3531001;2021;16
3531100;2021;729
3531209;2021;71
3531308;2021;446
3531407;2021;186
3531506;2021;205
3531605;2021;44
3531704;2021;24
3531803;2021;900
3531902;2021;302
3532009;2021;154
3532058;2021;40
3532108;2021;26
3532157;2021;30
3532207;2021;93
3532306;2021;58
3532405;2021;225
3532504;2021;78
3532603;2021;77
3532702;2021;59
3532801;2021;83
3532827;2021;118
3532843;2021;13
3532868;2021;5
3532900;2021;119
3533007;2021;227
3533106;2021;22
3533205;2021;48
3533254;2021;57
3533304;2021;20
3533403;2021;686
3533502;2021;403
3533601;2021;72
3533700;2021;56
3533809;2021;27
3533908;2021;627
3534005;2021;68
3534104;2021;61
3534203;2021;73
3534302;2021;425
3534401;2021;8.666
3534500;2021;21
3534609;2021;303
3534708;2021;1.169
3534757;2021;84
3534807;2021;99
3534906;2021;94
3535002;2021;129
3535101;2021;118
3535200;2021;79
3535309;2021;210
3535408;2021;182
3535507;2021;476
3535606;2021;209
3535705;2021;56
3535804;2021;269
3535903;2021;57
3536000;2021;103
3536109;2021;80
3536208;2021;252
3536257;2021;29
3536307;2021;196
3536406;2021;111
3536505;2021;1.325
3536570;2021;22
3536604;2021;67
3536703;2021;520
3536802;2021;70
3536901;2021;26
3537008;2021;188
3537107;2021;462
3537156;2021;20
3537206;2021;84
3537305;2021;664
3537404;2021;243
3537503;2021;91
3537602;2021;910
3537701;2021;52
3537800;2021;640
3537909;2021;400
3538006;2021;2.127
3538105;2021;141
3538204;2021;148
3538303;2021;36
3538501;2021;118
